,year,month,day,hour,date,pm2.5,DEWP,TEMP,PRES,atm_pressure,cbwd,Iws,Is,Ir,Season,month_name,direction
885,2010,2,6,21,2010-02-06,99.0,-6,-5.0,1028.0,1.014636,SE,38.89,3,0,Winter,Feb,135
886,2010,2,6,22,2010-02-06,71.0,-6,-5.0,1028.0,1.014636,SE,42.02,4,0,Winter,Feb,135
887,2010,2,6,23,2010-02-06,43.0,-6,-5.0,1027.0,1.013649,SE,45.15,5,0,Winter,Feb,135
888,2010,2,7,0,2010-02-07,64.0,-6,-5.0,1027.0,1.013649,SE,46.94,6,0,Winter,Feb,135
889,2010,2,7,1,2010-02-07,68.0,-7,-5.0,1026.0,1.012662,SE,48.73,7,0,Winter,Feb,135
890,2010,2,7,2,2010-02-07,69.0,-7,-5.0,1025.0,1.011675,SW,0.89,8,0,Winter,Feb,225
891,2010,2,7,3,2010-02-07,65.0,-7,-5.0,1025.0,1.011675,SW,1.78,9,0,Winter,Feb,225
892,2010,2,7,4,2010-02-07,71.0,-7,-6.0,1024.0,1.010688,NW,0.89,10,0,Winter,Feb,315
893,2010,2,7,5,2010-02-07,77.0,-7,-6.0,1024.0,1.010688,SW,0.89,0,0,Winter,Feb,225
894,2010,2,7,6,2010-02-07,81.0,-7,-6.0,1024.0,1.010688,NW,0.89,0,0,Winter,Feb,315
895,2010,2,7,7,2010-02-07,88.0,-7,-6.0,1023.0,1.009701,NW,1.78,0,0,Winter,Feb,315
896,2010,2,7,8,2010-02-07,90.0,-6,-5.0,1024.0,1.010688,NE,1.79,0,0,Winter,Feb,45
897,2010,2,7,9,2010-02-07,92.0,-6,-5.0,1024.0,1.010688,NW,1.79,1,0,Winter,Feb,315
898,2010,2,7,10,2010-02-07,88.0,-6,-4.0,1023.0,1.009701,NW,3.58,0,0,Winter,Feb,315
899,2010,2,7,11,2010-02-07,80.0,-6,-4.0,1023.0,1.009701,SW,0.89,0,0,Winter,Feb,225
900,2010,2,7,12,2010-02-07,100.0,-6,-3.0,1023.0,1.009701,SW,1.78,0,0,Winter,Feb,225
901,2010,2,7,13,2010-02-07,105.0,-7,-3.0,1022.0,1.008714,SW,2.67,0,0,Winter,Feb,225
902,2010,2,7,14,2010-02-07,118.0,-7,-3.0,1021.0,1.007727,SW,3.56,0,0,Winter,Feb,225
903,2010,2,7,15,2010-02-07,125.0,-6,-2.0,1020.0,1.00674,SE,1.79,0,0,Winter,Feb,135
904,2010,2,7,16,2010-02-07,141.0,-6,-2.0,1020.0,1.00674,SE,3.58,0,0,Winter,Feb,135
905,2010,2,7,17,2010-02-07,152.0,-6,-3.0,1020.0,1.00674,SE,5.37,0,0,Winter,Feb,135
906,2010,2,7,18,2010-02-07,164.0,-7,-4.0,1020.0,1.00674,SW,0.89,0,0,Winter,Feb,225
907,2010,2,7,19,2010-02-07,147.0,-7,-5.0,1021.0,1.007727,SE,0.89,0,0,Winter,Feb,135
908,2010,2,7,20,2010-02-07,162.0,-7,-5.0,1021.0,1.007727,SE,1.78,0,0,Winter,Feb,135
909,2010,2,7,21,2010-02-07,157.0,-6,-4.0,1022.0,1.008714,SE,2.67,0,0,Winter,Feb,135
910,2010,2,7,22,2010-02-07,156.0,-5,-3.0,1022.0,1.008714,SW,0.89,0,0,Winter,Feb,225
911,2010,2,7,23,2010-02-07,160.0,-7,-5.0,1020.0,1.00674,NE,1.79,0,0,Winter,Feb,45
912,2010,2,8,0,2010-02-08,178.0,-6,-4.0,1021.0,1.007727,SW,0.89,0,0,Winter,Feb,225
913,2010,2,8,1,2010-02-08,187.0,-6,-5.0,1020.0,1.00674,SW,1.34,0,0,Winter,Feb,225
914,2010,2,8,2,2010-02-08,181.0,-7,-6.0,1020.0,1.00674,SE,0.89,0,0,Winter,Feb,135
915,2010,2,8,3,2010-02-08,185.0,-8,-6.0,1020.0,1.00674,NE,0.89,0,0,Winter,Feb,45
916,2010,2,8,4,2010-02-08,197.0,-6,-5.0,1019.0,1.0057530000000001,SW,0.89,0,0,Winter,Feb,225
917,2010,2,8,5,2010-02-08,180.0,-6,-4.0,1019.0,1.0057530000000001,NE,1.79,0,0,Winter,Feb,45
918,2010,2,8,6,2010-02-08,172.0,-6,-4.0,1019.0,1.0057530000000001,NW,1.79,0,0,Winter,Feb,315
919,2010,2,8,7,2010-02-08,166.0,-6,-4.0,1020.0,1.00674,NW,4.92,0,0,Winter,Feb,315
920,2010,2,8,8,2010-02-08,136.0,-6,-4.0,1019.0,1.0057530000000001,NW,8.05,0,0,Winter,Feb,315
921,2010,2,8,9,2010-02-08,133.0,-5,-3.0,1020.0,1.00674,NW,12.07,0,0,Winter,Feb,315
922,2010,2,8,10,2010-02-08,140.0,-5,-2.0,1020.0,1.00674,NW,15.2,0,0,Winter,Feb,315
923,2010,2,8,11,2010-02-08,159.0,-5,-1.0,1019.0,1.0057530000000001,SW,0.89,0,0,Winter,Feb,225
924,2010,2,8,12,2010-02-08,169.0,-5,0.0,1019.0,1.0057530000000001,SW,2.68,0,0,Winter,Feb,225
925,2010,2,8,13,2010-02-08,170.0,-5,2.0,1017.0,1.003779,NW,1.79,0,0,Winter,Feb,315
926,2010,2,8,14,2010-02-08,184.0,-5,4.0,1017.0,1.003779,SW,0.89,0,0,Winter,Feb,225
927,2010,2,8,15,2010-02-08,163.0,-5,5.0,1017.0,1.003779,SE,1.79,0,0,Winter,Feb,135
928,2010,2,8,16,2010-02-08,140.0,-4,4.0,1017.0,1.003779,SE,4.92,0,0,Winter,Feb,135
929,2010,2,8,17,2010-02-08,144.0,-4,3.0,1017.0,1.003779,SE,6.71,0,0,Winter,Feb,135
930,2010,2,8,18,2010-02-08,166.0,-5,1.0,1019.0,1.0057530000000001,SW,0.89,0,0,Winter,Feb,225
931,2010,2,8,19,2010-02-08,196.0,-4,0.0,1020.0,1.00674,SE,0.89,0,0,Winter,Feb,135
932,2010,2,8,20,2010-02-08,227.0,-4,-1.0,1020.0,1.00674,SW,0.89,0,0,Winter,Feb,225
933,2010,2,8,21,2010-02-08,210.0,-5,-2.0,1020.0,1.00674,SW,1.78,0,0,Winter,Feb,225
934,2010,2,8,22,2010-02-08,233.0,-4,-2.0,1021.0,1.007727,SW,2.23,0,0,Winter,Feb,225
935,2010,2,8,23,2010-02-08,258.0,-4,-3.0,1021.0,1.007727,SW,3.12,0,0,Winter,Feb,225
936,2010,2,9,0,2010-02-09,247.0,-5,-3.0,1021.0,1.007727,NW,1.79,0,0,Winter,Feb,315
937,2010,2,9,1,2010-02-09,230.0,-5,-3.0,1022.0,1.008714,SE,0.89,0,0,Winter,Feb,135
938,2010,2,9,2,2010-02-09,273.0,-6,-4.0,1022.0,1.008714,SW,0.89,0,0,Winter,Feb,225
939,2010,2,9,3,2010-02-09,253.0,-5,-3.0,1022.0,1.008714,NW,0.89,0,0,Winter,Feb,315
940,2010,2,9,4,2010-02-09,254.0,-6,-5.0,1022.0,1.008714,NW,2.68,0,0,Winter,Feb,315
941,2010,2,9,5,2010-02-09,241.0,-6,-5.0,1022.0,1.008714,NW,5.81,0,0,Winter,Feb,315
942,2010,2,9,6,2010-02-09,229.0,-5,-4.0,1023.0,1.009701,SW,0.89,0,0,Winter,Feb,225
943,2010,2,9,7,2010-02-09,199.0,-5,-4.0,1023.0,1.009701,SW,1.34,0,0,Winter,Feb,225
944,2010,2,9,8,2010-02-09,193.0,-4,-3.0,1024.0,1.010688,SW,2.23,0,0,Winter,Feb,225
945,2010,2,9,9,2010-02-09,207.0,-9,1.0,1025.0,1.011675,NW,4.02,0,0,Winter,Feb,315
946,2010,2,9,10,2010-02-09,176.0,-15,2.0,1025.0,1.011675,NW,8.04,0,0,Winter,Feb,315
947,2010,2,9,11,2010-02-09,91.0,-17,3.0,1025.0,1.011675,NE,3.13,0,0,Winter,Feb,45
948,2010,2,9,12,2010-02-09,58.0,-18,4.0,1025.0,1.011675,NE,4.92,0,0,Winter,Feb,45
949,2010,2,9,13,2010-02-09,39.0,-16,4.0,1024.0,1.010688,SW,0.89,0,0,Winter,Feb,225
950,2010,2,9,14,2010-02-09,50.0,-14,5.0,1023.0,1.009701,SW,1.78,0,0,Winter,Feb,225
951,2010,2,9,15,2010-02-09,51.0,-13,4.0,1023.0,1.009701,SE,1.79,0,0,Winter,Feb,135
952,2010,2,9,16,2010-02-09,49.0,-12,4.0,1023.0,1.009701,SW,0.89,0,0,Winter,Feb,225
953,2010,2,9,17,2010-02-09,54.0,-11,3.0,1024.0,1.010688,SE,1.79,0,0,Winter,Feb,135
954,2010,2,9,18,2010-02-09,153.0,-10,2.0,1024.0,1.010688,SE,3.58,0,0,Winter,Feb,135
955,2010,2,9,19,2010-02-09,181.0,-7,2.0,1025.0,1.011675,SE,6.71,0,0,Winter,Feb,135
956,2010,2,9,20,2010-02-09,181.0,-6,0.0,1025.0,1.011675,SW,0.89,0,0,Winter,Feb,225
957,2010,2,9,21,2010-02-09,182.0,-8,-1.0,1026.0,1.012662,NE,3.13,0,0,Winter,Feb,45
958,2010,2,9,22,2010-02-09,156.0,-15,1.0,1026.0,1.012662,NE,8.05,0,0,Winter,Feb,45
959,2010,2,9,23,2010-02-09,27.0,-18,1.0,1027.0,1.013649,NE,12.07,0,0,Winter,Feb,45
960,2010,2,10,0,2010-02-10,16.0,-20,0.0,1028.0,1.014636,NE,16.09,0,0,Winter,Feb,45
961,2010,2,10,1,2010-02-10,22.0,-19,0.0,1028.0,1.014636,NE,21.01,0,0,Winter,Feb,45
962,2010,2,10,2,2010-02-10,21.0,-21,-1.0,1028.0,1.014636,NE,25.03,0,0,Winter,Feb,45
963,2010,2,10,3,2010-02-10,6.0,-21,-1.0,1029.0,1.015623,NE,29.95,0,0,Winter,Feb,45
964,2010,2,10,4,2010-02-10,8.0,-22,-2.0,1029.0,1.015623,NE,34.87,0,0,Winter,Feb,45
965,2010,2,10,5,2010-02-10,8.0,-22,-2.0,1030.0,1.01661,NE,39.79,0,0,Winter,Feb,45
966,2010,2,10,6,2010-02-10,8.0,-22,-3.0,1030.0,1.01661,NE,45.6,0,0,Winter,Feb,45
967,2010,2,10,7,2010-02-10,10.0,-22,-3.0,1031.0,1.017597,NE,51.41,0,0,Winter,Feb,45
968,2010,2,10,8,2010-02-10,9.0,-23,-4.0,1032.0,1.018584,NE,58.56,0,0,Winter,Feb,45
969,2010,2,10,9,2010-02-10,20.0,-23,-4.0,1033.0,1.019571,NE,65.71,0,0,Winter,Feb,45
970,2010,2,10,10,2010-02-10,14.0,-22,-3.0,1033.0,1.019571,NE,71.52,0,0,Winter,Feb,45
971,2010,2,10,11,2010-02-10,16.0,-24,-2.0,1032.0,1.018584,NE,77.33,0,0,Winter,Feb,45
972,2010,2,10,12,2010-02-10,14.0,-24,-1.0,1032.0,1.018584,NE,83.14,0,0,Winter,Feb,45
973,2010,2,10,13,2010-02-10,10.0,-26,0.0,1031.0,1.017597,NW,5.81,0,0,Winter,Feb,315
974,2010,2,10,14,2010-02-10,7.0,-26,0.0,1030.0,1.01661,NE,5.81,0,0,Winter,Feb,45
975,2010,2,10,15,2010-02-10,8.0,-22,0.0,1030.0,1.01661,NE,11.62,0,0,Winter,Feb,45
976,2010,2,10,16,2010-02-10,12.0,-22,0.0,1030.0,1.01661,NE,17.43,0,0,Winter,Feb,45
977,2010,2,10,17,2010-02-10,15.0,-23,-1.0,1030.0,1.01661,NE,24.58,0,0,Winter,Feb,45
978,2010,2,10,18,2010-02-10,8.0,-23,-1.0,1031.0,1.017597,NE,31.73,0,0,Winter,Feb,45
979,2010,2,10,19,2010-02-10,11.0,-22,-1.0,1032.0,1.018584,NE,38.88,0,0,Winter,Feb,45
980,2010,2,10,20,2010-02-10,18.0,-22,-2.0,1032.0,1.018584,NE,44.69,0,0,Winter,Feb,45
981,2010,2,10,21,2010-02-10,16.0,-21,-2.0,1033.0,1.019571,NE,50.5,0,0,Winter,Feb,45
982,2010,2,10,22,2010-02-10,11.0,-22,-2.0,1034.0,1.020558,NE,56.31,0,0,Winter,Feb,45
983,2010,2,10,23,2010-02-10,10.0,-21,-3.0,1035.0,1.021545,NE,61.23,0,0,Winter,Feb,45
984,2010,2,11,0,2010-02-11,11.0,-22,-3.0,1035.0,1.021545,NE,67.04,0,0,Winter,Feb,45
985,2010,2,11,1,2010-02-11,10.0,-22,-3.0,1035.0,1.021545,NE,72.85,0,0,Winter,Feb,45
986,2010,2,11,2,2010-02-11,10.0,-22,-3.0,1035.0,1.021545,NE,77.77,0,0,Winter,Feb,45
987,2010,2,11,3,2010-02-11,12.0,-22,-4.0,1035.0,1.021545,NE,82.69,0,0,Winter,Feb,45
988,2010,2,11,4,2010-02-11,12.0,-23,-4.0,1034.0,1.020558,NE,89.84,0,0,Winter,Feb,45
989,2010,2,11,5,2010-02-11,10.0,-23,-5.0,1034.0,1.020558,NE,95.65,0,0,Winter,Feb,45
990,2010,2,11,6,2010-02-11,10.0,-23,-5.0,1035.0,1.021545,NW,5.81,0,0,Winter,Feb,315
991,2010,2,11,7,2010-02-11,9.0,-22,-6.0,1036.0,1.022532,NW,9.83,0,0,Winter,Feb,315
992,2010,2,11,8,2010-02-11,9.0,-22,-5.0,1037.0,1.023519,NW,14.75,0,0,Winter,Feb,315
993,2010,2,11,9,2010-02-11,11.0,-22,-4.0,1037.0,1.023519,NW,19.67,0,0,Winter,Feb,315
994,2010,2,11,10,2010-02-11,12.0,-22,-4.0,1037.0,1.023519,NW,25.48,0,0,Winter,Feb,315
995,2010,2,11,11,2010-02-11,12.0,-22,-3.0,1037.0,1.023519,NE,5.81,0,0,Winter,Feb,45
996,2010,2,11,12,2010-02-11,12.0,-22,-3.0,1036.0,1.022532,NE,11.62,0,0,Winter,Feb,45
997,2010,2,11,13,2010-02-11,21.0,-24,-2.0,1036.0,1.022532,NW,4.92,0,0,Winter,Feb,315
998,2010,2,11,14,2010-02-11,18.0,-23,-2.0,1035.0,1.021545,NE,4.02,0,0,Winter,Feb,45
999,2010,2,11,15,2010-02-11,13.0,-23,-2.0,1035.0,1.021545,NE,7.15,0,0,Winter,Feb,45
1000,2010,2,11,16,2010-02-11,18.0,-23,-2.0,1035.0,1.021545,NW,4.02,0,0,Winter,Feb,315
1001,2010,2,11,17,2010-02-11,17.0,-23,-2.0,1035.0,1.021545,NE,4.92,0,0,Winter,Feb,45
1002,2010,2,11,18,2010-02-11,19.0,-22,-3.0,1035.0,1.021545,NE,8.05,0,0,Winter,Feb,45
1003,2010,2,11,19,2010-02-11,22.0,-21,-3.0,1036.0,1.022532,NE,11.18,0,0,Winter,Feb,45
1004,2010,2,11,20,2010-02-11,20.0,-21,-5.0,1036.0,1.022532,NW,3.13,0,0,Winter,Feb,315
1005,2010,2,11,21,2010-02-11,24.0,-21,-5.0,1036.0,1.022532,NW,8.05,0,0,Winter,Feb,315
1006,2010,2,11,22,2010-02-11,19.0,-20,-5.0,1037.0,1.023519,NW,11.18,0,0,Winter,Feb,315
1007,2010,2,11,23,2010-02-11,13.0,-21,-5.0,1038.0,1.0245060000000001,NE,4.02,0,0,Winter,Feb,45
1008,2010,2,12,0,2010-02-12,17.0,-22,-5.0,1038.0,1.0245060000000001,NE,9.83,0,0,Winter,Feb,45
1009,2010,2,12,1,2010-02-12,22.0,-22,-6.0,1038.0,1.0245060000000001,NE,14.75,0,0,Winter,Feb,45
1010,2010,2,12,2,2010-02-12,16.0,-22,-6.0,1038.0,1.0245060000000001,NE,18.77,0,0,Winter,Feb,45
1011,2010,2,12,3,2010-02-12,16.0,-22,-7.0,1037.0,1.023519,NE,22.79,0,0,Winter,Feb,45
1012,2010,2,12,4,2010-02-12,11.0,-23,-8.0,1037.0,1.023519,NW,3.13,0,0,Winter,Feb,315
1013,2010,2,12,5,2010-02-12,10.0,-22,-8.0,1037.0,1.023519,NW,7.15,0,0,Winter,Feb,315
1014,2010,2,12,6,2010-02-12,9.0,-22,-9.0,1038.0,1.0245060000000001,NW,11.17,0,0,Winter,Feb,315
1015,2010,2,12,7,2010-02-12,11.0,-23,-9.0,1038.0,1.0245060000000001,NW,14.3,0,0,Winter,Feb,315
1016,2010,2,12,8,2010-02-12,14.0,-21,-9.0,1038.0,1.0245060000000001,NW,17.43,0,0,Winter,Feb,315
1017,2010,2,12,9,2010-02-12,21.0,-22,-6.0,1038.0,1.0245060000000001,NE,4.02,0,0,Winter,Feb,45
1018,2010,2,12,10,2010-02-12,26.0,-22,-5.0,1037.0,1.023519,NE,7.15,0,0,Winter,Feb,45
1019,2010,2,12,11,2010-02-12,21.0,-22,-4.0,1036.0,1.022532,NW,3.13,0,0,Winter,Feb,315
1020,2010,2,12,12,2010-02-12,19.0,-23,-3.0,1035.0,1.021545,SW,3.13,0,0,Winter,Feb,225
1021,2010,2,12,13,2010-02-12,13.0,-23,-2.0,1034.0,1.020558,NW,3.13,0,0,Winter,Feb,315
1022,2010,2,12,14,2010-02-12,13.0,-23,-1.0,1033.0,1.019571,NW,6.26,0,0,Winter,Feb,315
1023,2010,2,12,15,2010-02-12,13.0,-23,-1.0,1032.0,1.018584,SW,1.79,0,0,Winter,Feb,225
1024,2010,2,12,16,2010-02-12,13.0,-23,-1.0,1032.0,1.018584,NE,1.79,0,0,Winter,Feb,45
1025,2010,2,12,17,2010-02-12,11.0,-23,-1.0,1031.0,1.017597,NE,3.58,0,0,Winter,Feb,45
1026,2010,2,12,18,2010-02-12,19.0,-22,-3.0,1031.0,1.017597,NE,5.37,0,0,Winter,Feb,45
1027,2010,2,12,19,2010-02-12,22.0,-21,-4.0,1032.0,1.018584,SE,0.89,0,0,Winter,Feb,135
1028,2010,2,12,20,2010-02-12,50.0,-19,-5.0,1032.0,1.018584,SW,0.89,0,0,Winter,Feb,225
1029,2010,2,12,21,2010-02-12,58.0,-18,-6.0,1032.0,1.018584,SW,1.34,0,0,Winter,Feb,225
1030,2010,2,12,22,2010-02-12,60.0,-16,-8.0,1032.0,1.018584,SW,1.79,0,0,Winter,Feb,225
1031,2010,2,12,23,2010-02-12,69.0,-18,-8.0,1032.0,1.018584,NE,0.89,0,0,Winter,Feb,45
1032,2010,2,13,0,2010-02-13,108.0,-18,-8.0,1031.0,1.017597,NW,3.13,0,0,Winter,Feb,315
1033,2010,2,13,1,2010-02-13,51.0,-18,-11.0,1031.0,1.017597,NW,6.26,0,0,Winter,Feb,315
1034,2010,2,13,2,2010-02-13,54.0,-19,-8.0,1031.0,1.017597,NW,8.05,0,0,Winter,Feb,315
1035,2010,2,13,3,2010-02-13,38.0,-19,-11.0,1030.0,1.01661,NW,11.18,0,0,Winter,Feb,315
1036,2010,2,13,4,2010-02-13,27.0,-19,-10.0,1030.0,1.01661,NW,14.31,0,0,Winter,Feb,315
1037,2010,2,13,5,2010-02-13,23.0,-19,-11.0,1030.0,1.01661,NW,16.1,0,0,Winter,Feb,315
1038,2010,2,13,6,2010-02-13,27.0,-19,-11.0,1030.0,1.01661,NW,19.23,0,0,Winter,Feb,315
1039,2010,2,13,7,2010-02-13,28.0,-19,-11.0,1030.0,1.01661,NW,21.02,0,0,Winter,Feb,315
1040,2010,2,13,8,2010-02-13,24.0,-17,-10.0,1031.0,1.017597,NW,24.15,0,0,Winter,Feb,315
1041,2010,2,13,9,2010-02-13,26.0,-17,-7.0,1031.0,1.017597,SW,0.89,0,0,Winter,Feb,225
1042,2010,2,13,10,2010-02-13,23.0,-18,-5.0,1031.0,1.017597,SW,1.78,0,0,Winter,Feb,225
1043,2010,2,13,11,2010-02-13,37.0,-18,-3.0,1030.0,1.01661,SE,1.79,0,0,Winter,Feb,135
1044,2010,2,13,12,2010-02-13,46.0,-19,0.0,1029.0,1.015623,SW,0.89,0,0,Winter,Feb,225
1045,2010,2,13,13,2010-02-13,49.0,-20,1.0,1028.0,1.014636,SE,1.79,0,0,Winter,Feb,135
1046,2010,2,13,14,2010-02-13,53.0,-20,3.0,1027.0,1.013649,SW,1.79,0,0,Winter,Feb,225
1047,2010,2,13,15,2010-02-13,57.0,-20,3.0,1026.0,1.012662,SE,3.13,0,0,Winter,Feb,135
1048,2010,2,13,16,2010-02-13,51.0,-20,3.0,1026.0,1.012662,SE,7.15,0,0,Winter,Feb,135
1049,2010,2,13,17,2010-02-13,64.0,-20,2.0,1026.0,1.012662,SE,11.17,0,0,Winter,Feb,135
1050,2010,2,13,18,2010-02-13,100.0,-18,0.0,1026.0,1.012662,SE,15.19,0,0,Winter,Feb,135
1051,2010,2,13,19,2010-02-13,113.0,-15,-1.0,1027.0,1.013649,SE,18.32,0,0,Winter,Feb,135
1052,2010,2,13,20,2010-02-13,136.0,-15,0.0,1027.0,1.013649,SE,22.34,0,0,Winter,Feb,135
1053,2010,2,13,21,2010-02-13,213.0,-15,-4.0,1027.0,1.013649,SW,0.89,0,0,Winter,Feb,225
1054,2010,2,13,22,2010-02-13,259.0,-13,-5.0,1028.0,1.014636,SW,1.78,0,0,Winter,Feb,225
1055,2010,2,13,23,2010-02-13,267.0,-13,-6.0,1028.0,1.014636,SW,2.67,0,0,Winter,Feb,225
1056,2010,2,14,0,2010-02-14,351.0,-13,-7.0,1028.0,1.014636,NE,0.89,0,0,Winter,Feb,45
1057,2010,2,14,1,2010-02-14,980.0,-14,-7.0,1029.0,1.015623,SW,0.89,0,0,Winter,Feb,225
1058,2010,2,14,2,2010-02-14,980.0,-14,-5.0,1029.0,1.015623,NW,3.13,0,0,Winter,Feb,315
1059,2010,2,14,3,2010-02-14,599.0,-14,-6.0,1030.0,1.01661,NW,6.26,0,0,Winter,Feb,315
1060,2010,2,14,4,2010-02-14,39.0,-14,-5.0,1030.0,1.01661,NW,10.28,0,0,Winter,Feb,315
1061,2010,2,14,5,2010-02-14,7.0,-17,-3.0,1030.0,1.01661,NW,15.2,0,0,Winter,Feb,315
1062,2010,2,14,6,2010-02-14,8.0,-17,-3.0,1031.0,1.017597,NE,4.02,0,0,Winter,Feb,45
1063,2010,2,14,7,2010-02-14,7.0,-18,-4.0,1032.0,1.018584,NW,4.02,0,0,Winter,Feb,315
1064,2010,2,14,8,2010-02-14,7.0,-20,-3.0,1033.0,1.019571,NW,8.94,0,0,Winter,Feb,315
1065,2010,2,14,9,2010-02-14,7.0,-21,-3.0,1034.0,1.020558,NW,14.75,0,0,Winter,Feb,315
1066,2010,2,14,10,2010-02-14,16.0,-22,-3.0,1035.0,1.021545,NW,20.56,0,0,Winter,Feb,315
1067,2010,2,14,11,2010-02-14,19.0,-22,-3.0,1035.0,1.021545,NE,5.81,0,0,Winter,Feb,45
1068,2010,2,14,12,2010-02-14,15.0,-23,-2.0,1035.0,1.021545,NW,4.92,0,0,Winter,Feb,315
1069,2010,2,14,13,2010-02-14,21.0,-24,-2.0,1033.0,1.019571,NE,4.92,0,0,Winter,Feb,45
1070,2010,2,14,14,2010-02-14,18.0,-23,-2.0,1033.0,1.019571,NE,9.84,0,0,Winter,Feb,45
1071,2010,2,14,15,2010-02-14,16.0,-24,-2.0,1032.0,1.018584,NE,13.86,0,0,Winter,Feb,45
1072,2010,2,14,16,2010-02-14,15.0,-24,-2.0,1032.0,1.018584,NE,17.88,0,0,Winter,Feb,45
1073,2010,2,14,17,2010-02-14,16.0,-23,-2.0,1032.0,1.018584,NE,21.9,0,0,Winter,Feb,45
1074,2010,2,14,18,2010-02-14,16.0,-23,-4.0,1033.0,1.019571,NE,23.69,0,0,Winter,Feb,45
1075,2010,2,14,19,2010-02-14,21.0,-22,-5.0,1033.0,1.019571,SW,0.89,0,0,Winter,Feb,225
1076,2010,2,14,20,2010-02-14,36.0,-23,-5.0,1035.0,1.021545,NW,1.79,0,0,Winter,Feb,315
1077,2010,2,14,21,2010-02-14,51.0,-22,-8.0,1035.0,1.021545,NW,4.92,0,0,Winter,Feb,315
1078,2010,2,14,22,2010-02-14,67.0,-21,-7.0,1036.0,1.022532,NW,8.05,0,0,Winter,Feb,315
1079,2010,2,14,23,2010-02-14,46.0,-22,-8.0,1036.0,1.022532,NW,11.18,0,0,Winter,Feb,315
1080,2010,2,15,0,2010-02-15,45.0,-21,-7.0,1036.0,1.022532,NE,4.02,0,0,Winter,Feb,45
1081,2010,2,15,1,2010-02-15,27.0,-22,-7.0,1037.0,1.023519,NE,8.04,0,0,Winter,Feb,45
1082,2010,2,15,2,2010-02-15,24.0,-22,-7.0,1036.0,1.022532,NE,12.96,0,0,Winter,Feb,45
1083,2010,2,15,3,2010-02-15,18.0,-22,-8.0,1037.0,1.023519,SW,0.89,0,0,Winter,Feb,225
1084,2010,2,15,4,2010-02-15,15.0,-22,-8.0,1036.0,1.022532,SW,1.78,0,0,Winter,Feb,225
1085,2010,2,15,5,2010-02-15,17.0,-22,-9.0,1036.0,1.022532,NE,3.13,0,0,Winter,Feb,45
1086,2010,2,15,6,2010-02-15,11.0,-22,-9.0,1036.0,1.022532,NE,7.15,0,0,Winter,Feb,45
1087,2010,2,15,7,2010-02-15,16.0,-22,-10.0,1037.0,1.023519,NW,4.02,0,0,Winter,Feb,315
1088,2010,2,15,8,2010-02-15,16.0,-21,-9.0,1037.0,1.023519,NW,7.15,0,0,Winter,Feb,315
1089,2010,2,15,9,2010-02-15,39.0,-22,-6.0,1038.0,1.0245060000000001,NW,10.28,0,0,Winter,Feb,315
1090,2010,2,15,10,2010-02-15,25.0,-23,-5.0,1038.0,1.0245060000000001,NW,12.07,0,0,Winter,Feb,315
1091,2010,2,15,11,2010-02-15,17.0,-23,-4.0,1037.0,1.023519,NW,15.2,0,0,Winter,Feb,315
1092,2010,2,15,12,2010-02-15,8.0,-23,-3.0,1036.0,1.022532,NW,16.99,0,0,Winter,Feb,315
1093,2010,2,15,13,2010-02-15,11.0,-23,-1.0,1035.0,1.021545,NW,18.78,0,0,Winter,Feb,315
1094,2010,2,15,14,2010-02-15,14.0,-23,0.0,1033.0,1.019571,NE,4.02,0,0,Winter,Feb,45
1095,2010,2,15,15,2010-02-15,15.0,-26,0.0,1032.0,1.018584,SW,1.79,0,0,Winter,Feb,225
1096,2010,2,15,16,2010-02-15,15.0,-26,0.0,1032.0,1.018584,SW,2.68,0,0,Winter,Feb,225
1097,2010,2,15,17,2010-02-15,13.0,-26,0.0,1032.0,1.018584,SW,3.57,0,0,Winter,Feb,225
1098,2010,2,15,18,2010-02-15,13.0,-23,-3.0,1033.0,1.019571,SE,1.79,0,0,Winter,Feb,135
1099,2010,2,15,19,2010-02-15,26.0,-22,-4.0,1033.0,1.019571,SE,2.68,0,0,Winter,Feb,135
1100,2010,2,15,20,2010-02-15,50.0,-21,-6.0,1034.0,1.020558,SW,0.89,0,0,Winter,Feb,225
1101,2010,2,15,21,2010-02-15,73.0,-20,-9.0,1034.0,1.020558,NE,0.89,0,0,Winter,Feb,45
1102,2010,2,15,22,2010-02-15,96.0,-20,-8.0,1034.0,1.020558,SW,0.89,0,0,Winter,Feb,225
1103,2010,2,15,23,2010-02-15,116.0,-18,-10.0,1034.0,1.020558,NW,1.79,0,0,Winter,Feb,315
1104,2010,2,16,0,2010-02-16,146.0,-17,-11.0,1034.0,1.020558,NW,4.92,0,0,Winter,Feb,315
1105,2010,2,16,1,2010-02-16,113.0,-19,-10.0,1034.0,1.020558,NW,8.05,0,0,Winter,Feb,315
1106,2010,2,16,2,2010-02-16,91.0,-19,-11.0,1034.0,1.020558,NW,11.18,0,0,Winter,Feb,315
1107,2010,2,16,3,2010-02-16,70.0,-20,-12.0,1034.0,1.020558,NW,12.07,0,0,Winter,Feb,315
1108,2010,2,16,4,2010-02-16,65.0,-18,-12.0,1033.0,1.019571,SW,0.45,0,0,Winter,Feb,225
1109,2010,2,16,5,2010-02-16,51.0,-17,-13.0,1033.0,1.019571,NW,0.89,0,0,Winter,Feb,315
1110,2010,2,16,6,2010-02-16,29.0,-20,-12.0,1033.0,1.019571,NW,4.02,0,0,Winter,Feb,315
